"No.","Latitude","Longitude","Elevation (m)","Timestamp UTC (ms)"
"790","41.537933","-93.552729","222.6999969482422","1680560266008"
"791","41.538035","-93.552758","222.6999969482422","1680560268007"
"792","41.538150","-93.552775","222.6999969482422","1680560270008"
"793","41.538273","-93.552819","222.6999969482422","1680560272008"
"794","41.538520","-93.552890","222.6999969482422","1680560276007"
"795","41.538627","-93.552958","222.6999969482422","1680560278008"
"796","41.538734","-93.552988","222.6999969482422","1680560280008"
"797","41.538827","-93.553006","222.6999969482422","1680560282007"
"798","41.538921","-93.552988","222.6999969482422","1680560284008"
"799","41.539020","-93.552960","224.67891522111535","1680560286009"
"800","41.539128","-93.552946","224.3580922602206","1680560288009"
"801","41.539237","-93.552940","222.6999969482422","1680560290008"
"802","41.539336","-93.552948","222.6999969482422","1680560292008"
"803","41.539428","-93.552978","222.6999969482422","1680560294008"
"804","41.539521","-93.553008","222.6999969482422","1680560296008"
"805","41.539619","-93.553022","222.6999969482422","1680560298008"
"806","41.539711","-93.553013","222.6999969482422","1680560300007"
"807","41.539803","-93.552988","222.6999969482422","1680560302007"
"808","41.539908","-93.552966","224.70185907760032","1680560304007"
"809","41.540021","-93.552960","224.60466192454697","1680560306008"
"810","41.540131","-93.552969","224.77361769902774","1680560308008"
"811","41.540238","-93.552981","224.32786745955542","1680560310008"
"812","41.540347","-93.553006","222.9595634208921","1680560312009"
"813","41.540452","-93.553042","223.5440188579381","1680560314008"
"814","41.540546","-93.553088","222.6999969482422","1680560316007"
"815","41.540629","-93.553144","222.6999969482422","1680560318007"
"816","41.540709","-93.553202","221.3169082935401","1680560320008"
"817","41.540789","-93.553239","222.6999969482422","1680560322007"
"818","41.540901","-93.553253","220.74379652847648","1680560326008"
"819","41.540954","-93.553261","223.1999969482422","1680560328008"
"820","41.541001","-93.553259","223.1999969482422","1680560329667"
"821","41.541085","-93.553282","223.1999969482422","1680560331805"
"822","41.541176","-93.553304","223.1999969482422","1680560333493"
"823","41.541250","-93.553317","223.1999969482422","1680560335068"
"824","41.541317","-93.553326","223.1999969482422","1680560336754"
"825","41.541391","-93.553346","223.1999969482422","1680560338430"
"826","41.541468","-93.553379","223.1999969482422","1680560340129"
"827","41.541547","-93.553414","223.1999969482422","1680560341818"
"828","41.541642","-93.553460","220.94772424371854","1680560344007"
"829","41.541717","-93.553493","219.48469799041874","1680560345642"
"830","41.541788","-93.553530","219.41500791691902","1680560347331"
"831","41.541852","-93.553584","219.7085548405321","1680560348966"
"832","41.541903","-93.553649","220.84271318681436","1680560350593"
"833","41.541946","-93.553717","223.1999969482422","1680560352281"
"834","41.541981","-93.553789","223.1999969482422","1680560353968"
"835","41.542006","-93.553864","223.1999969482422","1680560355656"
"836","41.542029","-93.553947","223.1999969482422","1680560357897"
"837","41.542034","-93.554083","223.1999969482422","1680560360008"
"838","41.541980","-93.554256","223.1999969482422","1680560362009"
"839","41.541843","-93.554390","223.1999969482422","1680560364008"
"840","41.541699","-93.554441","223.1999969482422","1680560366008"
"841","41.541577","-93.554510","223.1999969482422","1680560368008"
"842","41.541471","-93.554603","223.1999969482422","1680560370007"
"843","41.541363","-93.554704","223.1999969482422","1680560372008"
"844","41.541247","-93.554797","223.1999969482422","1680560374007"
"845","41.541174","-93.554955","223.1999969482422","1680560376008"
"846","41.541121","-93.555110","223.1999969482422","1680560378008"
"847","41.541069","-93.555281","221.42463561143387","1680560380007"
"848","41.541048","-93.555449","221.03175437275905","1680560382008"
"849","41.541041","-93.555611","220.5028681274277","1680560384008"
"850","41.541132","-93.555774","220.63889139302603","1680560386007"
"851","41.541240","-93.555924","222.6999969482422","1680560388008"
"852","41.541348","-93.556042","222.6999969482422","1680560390009"
"853","41.541451","-93.556101","223.1999969482422","1680560392007"
"854","41.541525","-93.556175","223.1999969482422","1680560394009"
"855","41.541584","-93.556270","223.1999969482422","1680560396007"
"856","41.541632","-93.556381","223.1999969482422","1680560398008"
"857","41.541617","-93.556535","223.1999969482422","1680560400008"
"858","41.541589","-93.556705","223.1999969482422","1680560402008"
"859","41.541546","-93.556881","223.1999969482422","1680560404009"
"860","41.541471","-93.557053","221.19642522677123","1680560406008"
"861","41.541355","-93.557184","223.1999969482422","1680560408008"
"862","41.541227","-93.557286","223.1999969482422","1680560410007"
"863","41.541093","-93.557365","223.1999969482422","1680560412008"
"864","41.540961","-93.557416","223.1999969482422","1680560414009"
"865","41.540827","-93.557437","223.1999969482422","1680560416007"
"866","41.540695","-93.557459","223.1999969482422","1680560418007"
"867","41.540561","-93.557485","223.1999969482422","1680560420007"
"868","41.540440","-93.557524","223.1999969482422","1680560422007"
"869","41.540354","-93.557528","223.1999969482422","1680560424008"
"870","41.540229","-93.557572","223.1999969482422","1680560426007"
"871","41.540142","-93.557623","223.1999969482422","1680560428008"
"872","41.540099","-93.557721","223.1999969482422","1680560430008"
"873","41.540107","-93.557781","223.1999969482422","1680560432008"
"874","41.540122","-93.557879","224.86946508919777","1680560434008"
"875","41.540122","-93.558029","224.1999969482422","1680560436007"
"876","41.540110","-93.558148","224.1999969482422","1680560438008"
"877","41.540117","-93.558306","224.1999969482422","1680560440009"
"878","41.540122","-93.558503","223.1999969482422","1680560442007"
"879","41.540134","-93.558692","223.1999969482422","1680560444008"
"880","41.540167","-93.558926","223.1999969482422","1680560446008"
"881","41.540221","-93.559171","221.52444302817463","1680560448008"
"882","41.540271","-93.559397","221.126373445536","1680560450009"
"883","41.540311","-93.559610","221.10525246997673","1680560452008"
"884","41.540329","-93.559806","220.5645734625495","1680560454007"
"885","41.540355","-93.559961","220.73353193751888","1680560456007"
"886","41.540466","-93.560020","223.1999969482422","1680560458009"
"887","41.540596","-93.560103","223.1999969482422","1680560460008"
"888","41.540751","-93.560205","224.1999969482422","1680560462008"
"889","41.540889","-93.560279","224.1999969482422","1680560464009"
"890","41.541000","-93.560254","224.1999969482422","1680560466008"
"891","41.541064","-93.560178","224.1999969482422","1680560468008"
"892","41.541065","-93.560040","223.1999969482422","1680560470007"
"893","41.541079","-93.559898","223.1999969482422","1680560472009"
"894","41.541120","-93.559823","223.1999969482422","1680560474007"
"895","41.541163","-93.559790","223.1999969482422","1680560476009"
"896","41.541225","-93.559776","223.1999969482422","1680560478008"
"897","41.541278","-93.559787","225.53494790779297","1680560480008"
"898","41.541316","-93.559793","225.3767287285272","1680560481771"
"899","41.541371","-93.559857","225.09541332195488","1680560483460"
"900","41.541401","-93.559946","224.9284806934471","1680560485035"
"901","41.541407","-93.560074","224.90523717118958","1680560487265"
"902","41.541399","-93.560160","225.28770689117107","1680560488973"
"903","41.541394","-93.560238","224.91701165545993","1680560490660"
"904","41.541390","-93.560312","224.1999969482422","1680560492347"
"905","41.541389","-93.560395","224.1999969482422","1680560494008"
"906","41.541392","-93.560482","224.1999969482422","1680560495722"
"907","41.541390","-93.560582","224.1999969482422","1680560497972"
"908","41.541386","-93.560684","227.1999969482422","1680560499660"
"909","41.541395","-93.560811","227.1999969482422","1680560501347"
"910","41.541425","-93.560933","227.1999969482422","1680560503564"
"911","41.541458","-93.561005","227.1999969482422","1680560505266"
"912","41.541496","-93.561070","227.1999969482422","1680560506973"
"913","41.541526","-93.561139","227.1999969482422","1680560508647"
"914","41.541539","-93.561240","227.1999969482422","1680560510869"
"915","41.541529","-93.561364","227.1999969482422","1680560512597"
"916","41.541522","-93.561498","227.1999969482422","1680560514173"
"917","41.541521","-93.561638","227.1999969482422","1680560515864"
"918","41.541533","-93.561743","227.1999969482422","1680560517549"
"919","41.541556","-93.561808","227.1999969482422","1680560519206"
"920","41.541583","-93.561851","227.1999969482422","1680560520923"
"921","41.541632","-93.561896","227.1999969482422","1680560523151"
"922","41.541694","-93.561954","227.1999969482422","1680560524860"
"923","41.541762","-93.562020","227.1999969482422","1680560526548"
"924","41.541831","-93.562097","227.1999969482422","1680560528221"
"925","41.541904","-93.562177","227.1999969482422","1680560529923"
"926","41.541980","-93.562244","227.1999969482422","1680560531499"
"927","41.542080","-93.562316","227.1999969482422","1680560533635"
"928","41.542176","-93.562353","227.1999969482422","1680560535265"
"929","41.542269","-93.562389","227.1999969482422","1680560536898"
"930","41.542445","-93.562464","227.1999969482422","1680560540008"
"931","41.542739","-93.562561","227.1999969482422","1680560542008"
"932","41.542946","-93.562612","225.268688650947","1680560544008"
"933","41.543122","-93.562659","223.1999969482422","1680560546007"
"934","41.543262","-93.562742","223.1999969482422","1680560548008"
"935","41.543380","-93.562836","223.1999969482422","1680560550007"
"936","41.543444","-93.563157","224.1999969482422","1680560552009"
"937","41.543430","-93.563428","223.1999969482422","1680560554008"
"938","41.543381","-93.563598","223.1999969482422","1680560556009"
"939","41.543322","-93.563731","223.1999969482422","1680560558007"
"940","41.543298","-93.563916","223.1999969482422","1680560560008"
"941","41.543278","-93.564118","223.1999969482422","1680560562008"
"942","41.543252","-93.564302","223.1999969482422","1680560564007"
"943","41.543189","-93.564481","223.1999969482422","1680560566008"
"944","41.543121","-93.564648","223.1999969482422","1680560568008"
"945","41.543064","-93.564816","223.1999969482422","1680560570009"
"946","41.543005","-93.565006","223.1999969482422","1680560572008"
"947","41.542992","-93.565152","223.1999969482422","1680560573436"
"948","41.543000","-93.565402","223.1999969482422","1680560576008"
"949","41.543027","-93.565608","223.1999969482422","1680560578007"
"950","41.543057","-93.565793","220.7926849684116","1680560580009"
"951","41.543076","-93.565977","220.7768426702575","1680560582008"
"952","41.543092","-93.566159","220.7008000523914","1680560584007"
"953","41.543092","-93.566360","220.56139036290728","1680560586007"
"954","41.543080","-93.566553","219.9627764737939","1680560588008"
"955","41.543070","-93.566777","220.8569703355668","1680560590008"
"956","41.543053","-93.566990","219.94376674322388","1680560592007"
"957","41.543041","-93.567199","219.7662186224158","1680560594007"
"958","41.543035","-93.567384","221.44029459671845","1680560596008"
"959","41.543023","-93.567555","223.1999969482422","1680560598008"
"960","41.543013","-93.567718","223.1999969482422","1680560600007"
"961","41.543015","-93.567853","223.1999969482422","1680560602008"
"962","41.542973","-93.567989","223.1999969482422","1680560604007"
"963","41.542923","-93.568155","223.1999969482422","1680560606007"
"964","41.542897","-93.568329","223.1999969482422","1680560608008"
"965","41.542904","-93.568496","223.1999969482422","1680560610007"
"966","41.542910","-93.568657","223.1999969482422","1680560612007"
"967","41.542900","-93.568837","223.1999969482422","1680560614007"
"968","41.542884","-93.569012","223.1999969482422","1680560616008"
"969","41.542847","-93.569197","221.39760646108192","1680560618008"
"970","41.542809","-93.569364","221.35429923129135","1680560620008"
"971","41.542775","-93.569525","221.4514767394857","1680560622009"
"972","41.542754","-93.569689","223.1999969482422","1680560624008"
"973","41.542712","-93.569842","223.1635188522838","1680560626008"
"974","41.542674","-93.570036","223.1999969482422","1680560628008"
"975","41.542661","-93.570211","223.1999969482422","1680560630009"
"976","41.542672","-93.570388","223.1999969482422","1680560632008"
"977","41.542707","-93.570528","223.1999969482422","1680560634008"
"978","41.542751","-93.570641","221.56774608346723","1680560636009"
"979","41.542792","-93.570738","221.4325567919339","1680560638007"
"980","41.542824","-93.570821","220.86450375909726","1680560640007"
"981","41.542844","-93.570888","224.1999969482422","1680560642007"
"982","41.542868","-93.570941","224.1999969482422","1680560644008"
"983","41.542903","-93.570993","224.049804888756","1680560646008"
"984","41.542909","-93.570999","224.57389873190988","1680560647663"
"985","41.542939","-93.571040","227.1999969482422","1680560649888"
"986","41.542997","-93.571111","227.1999969482422","1680560651600"
"987","41.543056","-93.571206","227.1999969482422","1680560653327"
"988","41.543114","-93.571310","229.5","1680560655537"
"989","41.543169","-93.571418","227.1999969482422","1680560657787"
"990","41.543173","-93.571530","227.1999969482422","1680560660007"
"991","41.543155","-93.571623","227.0877656790371","1680560661725"
"992","41.543136","-93.571675","227.4809025983186","1680560663976"
"993","41.543133","-93.571680","229.5","1680560665662"
"994","41.543134","-93.571676","227.1999969482422","1680560667912"
"995","41.543135","-93.571671","227.1999969482422","1680560669600"
"996","41.543136","-93.571668","228.5","1680560671251"
"997","41.543135","-93.571669","228.5","1680560674007"
"998","41.543135","-93.571673","226.06816721904164","1680560676008"
"999","41.543136","-93.571684","226.97920506109136","1680560678008"
"1000","41.543139","-93.571709","225.88209237068412","1680560680008"
"1001","41.543144","-93.571741","227.09968694750313","1680560681420"
"1002","41.543151","-93.571783","227.85439039966548","1680560683100"
"1003","41.543146","-93.571847","227.49919180533942","1680560684786"
"1004","41.543123","-93.571955","229.5","1680560686475"
"1005","41.543078","-93.572100","229.5","1680560688009"
"1006","41.542994","-93.572281","229.5","1680560690009"
"1007","41.542899","-93.572439","227.4648421008024","1680560692009"
"1008","41.542826","-93.572595","227.5393547138089","1680560694009"
"1009","41.542727","-93.572730","225.97298169210785","1680560696008"
"1010","41.542636","-93.572821","226.09201514799037","1680560698008"
"1011","41.542527","-93.572961","226.71499640974884","1680560700007"
"1012","41.542363","-93.573055","225.98995991340684","1680560702007"
"1013","41.542178","-93.573082","226.4169383360728","1680560704008"
"1014","41.542017","-93.573094","225.7743651417964","1680560706007"
"1015","41.541881","-93.573137","226.7530419465977","1680560708007"
"1016","41.541775","-93.573265","226.45713672874206","1680560710007"
"1017","41.541715","-93.573419","226.25000923911534","1680560712008"
"1018","41.541797","-93.573612","225.9055125120118","1680560714008"
"1019","41.541879","-93.573834","226.18108410818576","1680560716008"
"1020","41.541933","-93.574053","225.91691779633442","1680560718008"
"1021","41.541945","-93.574279","225.32310206328378","1680560720008"
"1022","41.541873","-93.574476","224.60162442912065","1680560722007"
"1023","41.541846","-93.574678","225.09399289136678","1680560724008"
"1024","41.541880","-93.574865","224.83587869084448","1680560726009"
"1025","41.541984","-93.574929","225.787657473924","1680560728008"
"1026","41.542100","-93.574898","226.42331964908294","1680560730008"
"1027","41.542215","-93.574859","225.76379691201237","1680560732009"
"1028","41.542321","-93.574830","228.5","1680560734008"
"1029","41.542408","-93.574803","226.51364560303267","1680560736007"
"1030","41.542489","-93.574773","227.3380136316315","1680560738007"
"1031","41.542653","-93.574738","226.52635648552626","1680560740007"
"1032","41.542796","-93.574734","225.95993360725214","1680560742008"
"1033","41.542973","-93.574790","226.12162614415615","1680560744007"
"1034","41.543124","-93.574820","225.67547700790237","1680560746007"
"1035","41.543264","-93.574818","225.86355720352321","1680560748007"
"1036","41.543383","-93.574818","226.1484143084685","1680560750007"
"1037","41.543498","-93.574818","225.7781790852589","1680560752008"
"1038","41.543621","-93.574837","224.53524830568625","1680560754008"
"1039","41.543732","-93.574835","223.99001977207905","1680560756008"
"1040","41.543837","-93.574839","223.5039929745177","1680560758007"
"1041","41.543940","-93.574836","223.63289301104106","1680560760007"
"1042","41.544045","-93.574829","223.60551287605824","1680560762009"
"1043","41.544167","-93.574815","223.48295367147455","1680560764008"
"1044","41.544244","-93.574781","223.73018699352986","1680560766009"
"1045","41.544305","-93.574730","224.2775069920421","1680560768009"
"1046","41.544365","-93.574688","225.35973585508805","1680560770007"
"1047","41.544479","-93.574642","225.35973585508805","1680560772008"
"1048","41.544562","-93.574627","225.54782141097718","1680560774009"
"1049","41.544640","-93.574642","225.92061606772222","1680560776007"
"1050","41.544718","-93.574676","225.85087750822663","1680560778008"
"1051","41.544839","-93.574696","226.0875682898706","1680560780008"
"1052","41.544918","-93.574661","225.19278701364146","1680560782007"
"1053","41.544951","-93.574653","223.96755254531428","1680560783623"
"1054","41.544997","-93.574554","223.4553918316641","1680560785310"
"1055","41.545035","-93.574421","224.4806498717362","1680560786998"
"1056","41.545078","-93.574127","223.88867369555567","1680560790008"
"1057","41.545076","-93.573887","223.87599465004763","1680560792008"
"1058","41.545009","-93.573689","223.05823638349216","1680560794008"
"1059","41.544943","-93.573527","222.4856413802912","1680560796008"
"1060","41.544902","-93.573348","223.95028403590135","1680560798008"
"1061","41.544886","-93.573158","224.17003317356318","1680560800007"
"1062","41.544888","-93.572979","224.1679201738848","1680560802007"
"1063","41.544891","-93.572812","223.91225111121162","1680560804007"
"1064","41.544904","-93.572652","223.9143640469834","1680560806007"
"1065","41.544923","-93.572500","223.7918146452485","1680560808007"
"1066","41.544944","-93.572356","223.65658978097565","1680560810007"
"1067","41.544962","-93.572237","222.5058104501041","1680560812008"
"1068","41.545020","-93.572107","222.11282173398007","1680560814008"
"1069","41.545076","-93.571961","222.27647427997806","1680560816007"
"1070","41.545109","-93.571820","222.58114819943563","1680560818007"
"1071","41.545127","-93.571678","222.75820021638697","1680560820008"
"1072","41.545132","-93.571532","222.59550900115823","1680560822008"
"1073","41.545133","-93.571387","222.21001079129718","1680560824008"
"1074","41.545137","-93.571240","222.35243232741198","1680560826007"
"1075","41.545141","-93.571105","222.33764266053157","1680560828008"
"1076","41.545133","-93.570996","222.26369471426085","1680560830009"
"1077","41.545122","-93.570913","223.29952202115157","1680560832007"
"1078","41.545117","-93.570799","223.73899217518664","1680560834008"
"1079","41.545120","-93.570614","222.6671165154816","1680560836007"
"1080","41.545127","-93.570451","222.05241843215606","1680560838008"
"1081","41.545141","-93.570308","220.39999389648438","1680560840007"
"1082","41.545163","-93.570189","220.39999389648438","1680560842007"
"1083","41.545175","-93.570059","220.39999389648438","1680560844008"
"1084","41.545187","-93.569926","222.1343914996171","1680560846009"
"1085","41.545256","-93.569809","222.4580754625648","1680560848008"
"1086","41.545339","-93.569771","222.0414315676686","1680560850008"
"1087","41.545400","-93.569751","220.39999389648438","1680560852007"
"1088","41.545465","-93.569702","220.39999389648438","1680560854008"
"1089","41.545483","-93.569654","220.39999389648438","1680560855733"
"1090","41.545454","-93.569583","222.38632117425806","1680560857306"
"1091","41.545389","-93.569424","220.39999389648438","1680560860009"
"1092","41.545361","-93.569246","223.39999389648438","1680560862007"
"1093","41.545397","-93.569109","223.39999389648438","1680560864008"
"1094","41.545434","-93.569014","223.39999389648438","1680560866008"
"1095","41.545451","-93.568971","223.39999389648438","1680560867608"
"1096","41.545479","-93.568834","223.39999389648438","1680560870008"
"1097","41.545513","-93.568687","223.39999389648438","1680560872009"
"1098","41.545578","-93.568516","223.39999389648438","1680560874008"
"1099","41.545621","-93.568381","223.39999389648438","1680560876008"
"1100","41.545652","-93.568248","223.39999389648438","1680560878009"
"1101","41.545687","-93.568124","223.39999389648438","1680560880007"
"1102","41.545738","-93.568019","223.39999389648438","1680560882007"
"1103","41.545792","-93.567904","223.39999389648438","1680560884007"
"1104","41.545836","-93.567777","220.39999389648438","1680560886007"
"1105","41.545863","-93.567620","220.39999389648438","1680560888007"
"1106","41.545855","-93.567445","218.59999084472656","1680560890007"
"1107","41.545837","-93.567297","218.59999084472656","1680560892008"
"1108","41.545855","-93.567182","218.59999084472656","1680560894008"
"1109","41.545886","-93.567061","218.59999084472656","1680560896008"
"1110","41.545901","-93.566939","218.40462628752","1680560898007"
"1111","41.545908","-93.566818","220.39999389648438","1680560900008"
"1112","41.545900","-93.566693","220.39999389648438","1680560902009"
"1113","41.545881","-93.566571","220.39999389648438","1680560904008"
"1114","41.545864","-93.566457","220.39999389648438","1680560906009"
"1115","41.545850","-93.566350","220.39999389648438","1680560908008"
"1116","41.545843","-93.566267","220.39999389648438","1680560910008"
"1117","41.545834","-93.566158","220.62463461207483","1680560912007"
"1118","41.545837","-93.566057","220.7661474289003","1680560914008"
"1119","41.545835","-93.565984","220.89498951646675","1680560915779"
"1120","41.545834","-93.565882","223.39999389648438","1680560917467"
"1121","41.545871","-93.565760","221.72247710565057","1680560919718"
"1122","41.545906","-93.565635","221.44153413880684","1680560921854"
"1123","41.545946","-93.565496","223.39999389648438","1680560924008"
"1124","41.545980","-93.565375","223.59999084472656","1680560926008"
"1125","41.545983","-93.565310","223.59999084472656","1680560927664"
"1126","41.545979","-93.565239","223.59999084472656","1680560929353"
"1127","41.546009","-93.565075","223.59999084472656","1680560932007"
"1128","41.546069","-93.564910","223.59999084472656","1680560934008"
"1129","41.546102","-93.564857","223.59999084472656","1680560935671"
"1130","41.546142","-93.564799","223.59999084472656","1680560937359"
"1131","41.546184","-93.564728","223.59999084472656","1680560939046"
"1132","41.546228","-93.564604","225.61868111686152","1680560941241"
"1133","41.546244","-93.564424","225.42792214757776","1680560944007"
"1134","41.546242","-93.564254","225.3808688549271","1680560946007"
"1135","41.546227","-93.564100","225.32380987661253","1680560948007"
"1136","41.546207","-93.563962","225.2625247362995","1680560950007"
"1137","41.546207","-93.563810","223.59999084472656","1680560952008"
"1138","41.546217","-93.563651","225.57509884086886","1680560954009"
"1139","41.546232","-93.563515","223.59999084472656","1680560956007"
"1140","41.546240","-93.563388","223.59999084472656","1680560958007"
"1141","41.546250","-93.563260","223.59999084472656","1680560960007"
"1142","41.546276","-93.563125","223.59999084472656","1680560962008"
"1143","41.546330","-93.562988","223.59999084472656","1680560964009"
"1144","41.546395","-93.562873","223.59999084472656","1680560966008"
"1145","41.546455","-93.562772","223.59999084472656","1680560968008"
"1146","41.546499","-93.562671","225.93842351732314","1680560970007"
"1147","41.546533","-93.562590","226.21725248133606","1680560972007"
"1148","41.546593","-93.562491","225.440569864912","1680560974007"
"1149","41.546656","-93.562418","223.59999084472656","1680560976009"
"1150","41.546733","-93.562332","225.76652193124914","1680560978008"
"1151","41.546801","-93.562242","225.8579335332895","1680560980008"
"1152","41.546882","-93.562113","226.375236221872","1680560982008"
"1153","41.546906","-93.562005","226.60218227698704","1680560984008"
"1154","41.546899","-93.561979","225.69470012026204","1680560985674"
"1155","41.546843","-93.561861","223.59999084472656","1680560987930"
"1156","41.546801","-93.561756","223.59999084472656","1680560989418"
"1157","41.546785","-93.561530","223.59999084472656","1680560992008"
"1158","41.546802","-93.561373","223.59999084472656","1680560994008"
"1159","41.546861","-93.561224","223.59999084472656","1680560996008"
"1160","41.546948","-93.561128","226.20087004382043","1680560998008"
"1161","41.547044","-93.561045","225.75704509213705","1680561000008"
"1162","41.547123","-93.560937","223.59999084472656","1680561002009"
"1163","41.547193","-93.560781","221.59999084472656","1680561004008"
"1164","41.547227","-93.560623","221.59999084472656","1680561006007"
"1165","41.547252","-93.560476","223.59999084472656","1680561008008"
"1166","41.547264","-93.560318","221.59999084472656","1680561010008"
"1167","41.547265","-93.560176","223.59999084472656","1680561012008"
"1168","41.547264","-93.560060","223.59999084472656","1680561014008"
"1169","41.547254","-93.559946","221.59999084472656","1680561016008"
"1170","41.547246","-93.559824","221.59999084472656","1680561018009"
"1171","41.547238","-93.559696","221.59999084472656","1680561020008"
"1172","41.547252","-93.559560","221.59999084472656","1680561022008"
"1173","41.547304","-93.559453","223.59999084472656","1680561024007"
"1174","41.547379","-93.559387","223.59999084472656","1680561026008"
"1175","41.547451","-93.559355","223.59999084472656","1680561028008"
"1176","41.547519","-93.559321","223.59999084472656","1680561030007"
"1177","41.547589","-93.559282","223.59999084472656","1680561032008"
"1178","41.547656","-93.559252","221.59999084472656","1680561034008"
"1179","41.547707","-93.559228","221.59999084472656","1680561035787"
"1180","41.547841","-93.559253","221.59999084472656","1680561038008"
"1181","41.547928","-93.559338","221.59999084472656","1680561040007"
"1182","41.547995","-93.559496","223.59999084472656","1680561042008"
"1183","41.548027","-93.559629","223.59999084472656","1680561044009"
"1184","41.548054","-93.559751","223.59999084472656","1680561046008"
"1185","41.548074","-93.559870","223.59999084472656","1680561048008"
"1186","41.548085","-93.559962","223.59999084472656","1680561050007"
"1187","41.548095","-93.560049","223.59999084472656","1680561052009"
"1188","41.548108","-93.560186","221.59999084472656","1680561054009"
"1189","41.548114","-93.560327","221.59999084472656","1680561056008"
"1190","41.548115","-93.560451","223.59999084472656","1680561058008"
"1191","41.548118","-93.560590","223.59999084472656","1680561060009"
"1192","41.548118","-93.560728","221.59999084472656","1680561062008"
"1193","41.548120","-93.560863","221.59999084472656","1680561064007"
"1194","41.548123","-93.561002","221.59999084472656","1680561066007"
"1195","41.548127","-93.561149","221.59999084472656","1680561068008"
"1196","41.548134","-93.561296","221.59999084472656","1680561070007"
"1197","41.548143","-93.561439","223.59999084472656","1680561072008"
"1198","41.548140","-93.561605","221.59999084472656","1680561074008"
"1199","41.548135","-93.561773","221.59999084472656","1680561076007"
"1200","41.548141","-93.561933","221.59999084472656","1680561078007"
"1201","41.548149","-93.562095","221.59999084472656","1680561080007"
"1202","41.548154","-93.562256","221.59999084472656","1680561082007"
"1203","41.548151","-93.562412","221.59999084472656","1680561084008"
"1204","41.548151","-93.562568","223.59999084472656","1680561086008"
"1205","41.548159","-93.562723","221.59999084472656","1680561088008"
"1206","41.548161","-93.562874","223.59999084472656","1680561090008"
"1207","41.548158","-93.563031","223.59999084472656","1680561092008"
"1208","41.548156","-93.563178","221.59999084472656","1680561094007"
"1209","41.548158","-93.563313","221.59999084472656","1680561096008"
"1210","41.548154","-93.563450","221.59999084472656","1680561098007"
"1211","41.548149","-93.563585","221.59999084472656","1680561100008"
"1212","41.548144","-93.563724","221.59999084472656","1680561102009"
"1213","41.548144","-93.563861","221.59999084472656","1680561104007"
"1214","41.548145","-93.564005","221.59999084472656","1680561106007"
"1215","41.548146","-93.564142","221.59999084472656","1680561108008"
"1216","41.548143","-93.564286","223.59999084472656","1680561110009"
"1217","41.548137","-93.564436","223.59999084472656","1680561112009"
"1218","41.548132","-93.564578","223.59999084472656","1680561114008"
"1219","41.548129","-93.564723","223.59999084472656","1680561116009"
"1220","41.548128","-93.564857","225.93143332979065","1680561118008"
"1221","41.548125","-93.564991","226.20681187123023","1680561120009"
"1222","41.548126","-93.565122","226.60411648956904","1680561122008"
"1223","41.548127","-93.565248","223.59999084472656","1680561124008"
"1224","41.548127","-93.565380","225.0165790755987","1680561126007"
"1225","41.548129","-93.565509","225.00761995977302","1680561128008"
"1226","41.548134","-93.565633","225.12763355765566","1680561130009"
"1227","41.548141","-93.565756","225.18727544141683","1680561132008"
"1228","41.548180","-93.565865","225.9825619624948","1680561134008"
"1229","41.548252","-93.565924","227.06273133243786","1680561136007"
"1230","41.548338","-93.565935","227.3819467453501","1680561138008"
"1231","41.548411","-93.565934","227.75191346385384","1680561140008"
"1232","41.548480","-93.565936","227.88505450943472","1680561142007"
"1233","41.548573","-93.565934","228.0094743834146","1680561144007"
"1234","41.548679","-93.565930","228.63291097144577","1680561146007"
"1235","41.548779","-93.565923","229.3613726142355","1680561148008"
"1236","41.548885","-93.565942","229.3613726142355","1680561150007"
"1237","41.548953","-93.566022","229.0252394103549","1680561152007"
"1238","41.548985","-93.566143","226.83013719377516","1680561154008"
"1239","41.548991","-93.566277","226.47637939453125","1680561156008"
"1240","41.548989","-93.566408","226.56123772918482","1680561158007"
"1241","41.548988","-93.566535","226.6098589473341","1680561160007"
"1242","41.548986","-93.566663","226.6098589473341","1680561162009"
"1243","41.548978","-93.566794","226.82971490328958","1680561164008"
"1244","41.548974","-93.566926","227.69900742557303","1680561166007"
"1245","41.548975","-93.567056","227.69900742557303","1680561168008"
"1246","41.548978","-93.567191","229.6742633309869","1680561170008"
"1247","41.548977","-93.567323","229.70597587433986","1680561172007"
"1248","41.549007","-93.567430","229.9803742290132","1680561174008"
"1249","41.549085","-93.567501","230.76478488867872","1680561176008"
"1250","41.549184","-93.567531","230.54277448664578","1680561178008"
"1251","41.549281","-93.567537","225.32403826447143","1680561180008"
"1252","41.549383","-93.567535","224.86379143753913","1680561182007"
"1253","41.549495","-93.567521","228.1775119024897","1680561184008"
"1254","41.549606","-93.567521","228.2875636795535","1680561186009"
"1255","41.549722","-93.567523","226.749082441518","1680561188008"
"1256","41.549844","-93.567518","226.6279348730003","1680561190008"
"1257","41.549981","-93.567517","228.39317606113661","1680561192009"
"1258","41.550117","-93.567486","226.5109396616897","1680561194008"
"1259","41.550199","-93.567420","227.08592669678217","1680561196008"
"1260","41.550290","-93.567315","227.27196028782237","1680561198007"
"1261","41.550392","-93.567214","228.61952159375664","1680561200007"
"1262","41.550503","-93.567131","228.56651314604596","1680561202008"
